study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB14674	SAMEA4060798	ERX1584693	ERR1513666	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513666/ERR1513666.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513666/10567.BLANK.4.4G.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513666	
PRJEB14674	SAMEA4060980	ERX1584875	ERR1513848	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513848/ERR1513848.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513848/10567.FP0421201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513848	
PRJEB14674	SAMEA4060804	ERX1584699	ERR1513672	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513672/ERR1513672.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513672/10567.EC0046201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513672	
PRJEB14674	SAMEA4060984	ERX1584879	ERR1513852	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513852/ERR1513852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513852/10567.FP0438201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513852	
PRJEB14674	SAMEA4060809	ERX1584704	ERR1513677	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513677/ERR1513677.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513677/10567.EC0090201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513677	
PRJEB14674	SAMEA4060995	ERX1584890	ERR1513863	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513863/ERR1513863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513863/10567.GMWA.1003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513863	
PRJEB14674	SAMEA4060811	ERX1584706	ERR1513679	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513679/ERR1513679.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513679/10567.EC0104201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513679	
PRJEB14674	SAMEA4060998	ERX1584893	ERR1513866	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513866/ERR1513866.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513866/10567.GMWA.1006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513866	
PRJEB14674	SAMEA4060813	ERX1584708	ERR1513681	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513681/ERR1513681.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513681/10567.EC0107201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513681	
PRJEB14674	SAMEA4061008	ERX1584903	ERR1513876	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513876/ERR1513876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513876/10567.GMWA.1016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513876	
PRJEB14674	SAMEA4060816	ERX1584711	ERR1513684	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513684/ERR1513684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513684/10567.EP0015201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513684	
PRJEB14674	SAMEA4061010	ERX1584905	ERR1513878	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513878/ERR1513878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513878/10567.GMWA.1018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513878	
PRJEB14674	SAMEA4060823	ERX1584718	ERR1513691	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513691/ERR1513691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513691/10567.EP0093201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513691	
PRJEB14674	SAMEA4061012	ERX1584907	ERR1513880	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513880/ERR1513880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513880/10567.GMWA.1020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513880	
PRJEB14674	SAMEA4060826	ERX1584721	ERR1513694	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513694/ERR1513694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513694/10567.EP0104201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513694	
PRJEB14674	SAMEA4061017	ERX1584912	ERR1513885	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513885/ERR1513885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513885/10567.GMWA.1025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513885	
PRJEB14674	SAMEA4061019	ERX1584914	ERR1513887	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513887/ERR1513887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513887/10567.GMWA.1027.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513887	
PRJEB14674	SAMEA4060833	ERX1584728	ERR1513701	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513701/ERR1513701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513701/10567.EP0164201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513701	
PRJEB14674	SAMEA4061021	ERX1584916	ERR1513889	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513889/ERR1513889.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513889/10567.GMWA.1030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513889	
PRJEB14674	SAMEA4060836	ERX1584731	ERR1513704	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513704/ERR1513704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513704/10567.EP0184201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513704	
PRJEB14674	SAMEA4061027	ERX1584922	ERR1513895	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513895/ERR1513895.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513895/10567.GMWA.1036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513895	
PRJEB14674	SAMEA4061028	ERX1584923	ERR1513896	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513896/ERR1513896.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513896/10567.GMWA.1037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513896	
PRJEB14674	SAMEA4060839	ERX1584734	ERR1513707	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513707/ERR1513707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513707/10567.EP0201201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513707	
PRJEB14674	SAMEA4061031	ERX1584926	ERR1513899	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513899/ERR1513899.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513899/10567.GMWA.1040.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513899	
PRJEB14674	SAMEA4060844	ERX1584739	ERR1513712	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513712/ERR1513712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513712/10567.EP0229201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513712	
PRJEB14674	SAMEA4061034	ERX1584929	ERR1513902	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513902/ERR1513902.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513902/10567.GMWA.1043.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513902	
PRJEB14674	SAMEA4061035	ERX1584930	ERR1513903	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513903/ERR1513903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513903/10567.GMWA.1044.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513903	
PRJEB14674	SAMEA4060847	ERX1584742	ERR1513715	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513715/ERR1513715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513715/10567.FC0012201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513715	
PRJEB14674	SAMEA4061039	ERX1584934	ERR1513907	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513907/ERR1513907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513907/10567.GMWA.1048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513907	
PRJEB14674	SAMEA4060848	ERX1584743	ERR1513716	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513716/ERR1513716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513716/10567.FC0013201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513716	
PRJEB14674	SAMEA4061041	ERX1584936	ERR1513909	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513909/ERR1513909.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513909/10567.GMWA.1050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513909	
PRJEB14674	SAMEA4061042	ERX1584937	ERR1513910	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513910/ERR1513910.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513910/10567.GMWA.1051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513910	
PRJEB14674	SAMEA4060852	ERX1584747	ERR1513720	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513720/ERR1513720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513720/10567.FC0024201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513720	
PRJEB14674	SAMEA4061044	ERX1584939	ERR1513912	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513912/ERR1513912.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513912/10567.GMWA.1053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513912	
PRJEB14674	SAMEA4060854	ERX1584749	ERR1513722	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513722/ERR1513722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513722/10567.FC0046201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513722	
PRJEB14674	SAMEA4061045	ERX1584940	ERR1513913	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513913/ERR1513913.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513913/10567.GMWA.1054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513913	
PRJEB14674	SAMEA4060859	ERX1584754	ERR1513727	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513727/ERR1513727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513727/10567.FC0093201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513727	
PRJEB14674	SAMEA4061048	ERX1584943	ERR1513916	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513916/ERR1513916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513916/10567.GMWA.1057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513916	
PRJEB14674	SAMEA4060860	ERX1584755	ERR1513728	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513728/ERR1513728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513728/10567.FC0094201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513728	
PRJEB14674	SAMEA4061051	ERX1584946	ERR1513919	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513919/ERR1513919.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513919/10567.GMWA.1060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513919	
PRJEB14674	SAMEA4061052	ERX1584947	ERR1513920	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513920/ERR1513920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513920/10567.GMWA.1061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513920	
PRJEB14674	SAMEA4060861	ERX1584756	ERR1513729	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513729/ERR1513729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513729/10567.FC0109201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513729	
PRJEB14674	SAMEA4061055	ERX1584950	ERR1513923	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513923/ERR1513923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513923/10567.GMWA.1064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513923	
PRJEB14674	SAMEA4060863	ERX1584758	ERR1513731	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513731/ERR1513731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513731/10567.FC0115201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513731	
PRJEB14674	SAMEA4061060	ERX1584955	ERR1513928	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513928/ERR1513928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513928/10567.GMWA.1069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513928	
PRJEB14674	SAMEA4060871	ERX1584766	ERR1513739	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513739/ERR1513739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513739/10567.FC0145201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513739	
PRJEB14674	SAMEA4061061	ERX1584956	ERR1513929	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513929/ERR1513929.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513929/10567.GMWA.1070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513929	
PRJEB14674	SAMEA4060874	ERX1584769	ERR1513742	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513742/ERR1513742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513742/10567.FC0149201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513742	
PRJEB14674	SAMEA4061066	ERX1584961	ERR1513934	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513934/ERR1513934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513934/10567.GMWA.1075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513934	
PRJEB14674	SAMEA4060886	ERX1584781	ERR1513754	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513754/ERR1513754.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513754/10567.FC0212201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513754	
PRJEB14674	SAMEA4061070	ERX1584965	ERR1513938	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513938/ERR1513938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513938/10567.GMWA.1079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513938	
PRJEB14674	SAMEA4060894	ERX1584789	ERR1513762	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513762/ERR1513762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513762/10567.FC0268201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513762	
PRJEB14674	SAMEA4060896	ERX1584791	ERR1513764	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513764/ERR1513764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513764/10567.FC0274201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513764	
PRJEB14674	SAMEA4061074	ERX1584969	ERR1513942	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513942/ERR1513942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513942/10567.GMWA.1085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513942	
PRJEB14674	SAMEA4060899	ERX1584794	ERR1513767	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513767/ERR1513767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513767/10567.FC0285201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513767	
PRJEB14674	SAMEA4061075	ERX1584970	ERR1513943	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513943/ERR1513943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513943/10567.GMWA.1086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513943	
PRJEB14674	SAMEA4061079	ERX1584974	ERR1513947	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513947/ERR1513947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513947/10567.GMWA.1093.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513947	
PRJEB14674	SAMEA4060916	ERX1584811	ERR1513784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513784/ERR1513784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513784/10567.FP0044201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513784	
PRJEB14674	SAMEA4060917	ERX1584812	ERR1513785	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513785/ERR1513785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513785/10567.FP0047201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513785	
PRJEB14674	SAMEA4061082	ERX1584977	ERR1513950	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513950/ERR1513950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513950/10567.GMWA.1096.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513950	
PRJEB14674	SAMEA4060922	ERX1584817	ERR1513790	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513790/ERR1513790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513790/10567.FP0057201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513790	
PRJEB14674	SAMEA4061084	ERX1584979	ERR1513952	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513952/ERR1513952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513952/10567.GMWA.1098.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513952	
PRJEB14674	SAMEA4060924	ERX1584819	ERR1513792	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513792/ERR1513792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513792/10567.FP0073201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513792	
PRJEB14674	SAMEA4061088	ERX1584983	ERR1513956	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513956/ERR1513956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513956/10567.GMWA.1102.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513956	
PRJEB14674	SAMEA4060926	ERX1584821	ERR1513794	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513794/ERR1513794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513794/10567.FP0088201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513794	
PRJEB14674	SAMEA4061093	ERX1584988	ERR1513961	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513961/ERR1513961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513961/10567.GMWA.2004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513961	
PRJEB14674	SAMEA4060927	ERX1584822	ERR1513795	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513795/ERR1513795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513795/10567.FP0094201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513795	
PRJEB14674	SAMEA4061094	ERX1584989	ERR1513962	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513962/ERR1513962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513962/10567.GMWA.2005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513962	
PRJEB14674	SAMEA4060930	ERX1584825	ERR1513798	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513798/ERR1513798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513798/10567.FP0106201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513798	
PRJEB14674	SAMEA4061096	ERX1584991	ERR1513964	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513964/ERR1513964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513964/10567.GMWA.2007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513964	
PRJEB14674	SAMEA4060932	ERX1584827	ERR1513800	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513800/ERR1513800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513800/10567.FP0119201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513800	
PRJEB14674	SAMEA4061099	ERX1584994	ERR1513967	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513967/ERR1513967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513967/10567.GMWA.2011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513967	
PRJEB14674	SAMEA4060937	ERX1584832	ERR1513805	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513805/ERR1513805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513805/10567.FP0149201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513805	
PRJEB14674	SAMEA4061110	ERX1585005	ERR1513978	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513978/ERR1513978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513978/10567.GMWA.2022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513978	
PRJEB14674	SAMEA4060944	ERX1584839	ERR1513812	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513812/ERR1513812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513812/10567.FP0208201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513812	
