study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB30615	SAMEA5207099	ERX3120219	ERR3046629	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046629/ERR3046629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046629/ERR3046629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046629/IfmK52_S43_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046629/IfmK52_S43_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046629	
PRJEB30615	SAMEA5206987	ERX3120107	ERR3046517	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046517/ERR3046517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046517/ERR3046517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046517/IfmP05_S49_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046517/IfmP05_S49_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046517	
PRJEB30615	SAMEA5207101	ERX3120221	ERR3046631	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046631/ERR3046631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046631/ERR3046631_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046631/IfmK54_S67_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046631/IfmK54_S67_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046631	
PRJEB30615	SAMEA5206990	ERX3120110	ERR3046520	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046520/ERR3046520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046520/ERR3046520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046520/IfmP08_S85_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046520/IfmP08_S85_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046520	
PRJEB30615	SAMEA5207104	ERX3120224	ERR3046634	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046634/ERR3046634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046634/ERR3046634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046634/IfmK57_S60_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046634/IfmK57_S60_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046634	
PRJEB30615	SAMEA5206992	ERX3120112	ERR3046522	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046522/ERR3046522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046522/ERR3046522_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046522/IfmP10_S14_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046522/IfmP10_S14_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046522	
PRJEB30615	SAMEA5207105	ERX3120225	ERR3046635	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046635/ERR3046635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046635/ERR3046635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046635/IfmK58_S20_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046635/IfmK58_S20_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046635	
PRJEB30615	SAMEA5206993	ERX3120113	ERR3046523	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046523/ERR3046523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046523/ERR3046523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046523/IfmP11_S26_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046523/IfmP11_S26_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046523	
PRJEB30615	SAMEA5207106	ERX3120226	ERR3046636	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046636/ERR3046636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046636/ERR3046636_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046636/IfmK59_S72_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046636/IfmK59_S72_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046636	
PRJEB30615	SAMEA5206994	ERX3120114	ERR3046524	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046524/ERR3046524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046524/ERR3046524_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046524/IfmP12_S38_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046524/IfmP12_S38_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046524	
PRJEB30615	SAMEA5207107	ERX3120227	ERR3046637	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046637/ERR3046637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046637/ERR3046637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046637/IfmK60_S44_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046637/IfmK60_S44_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046637	
PRJEB30615	SAMEA5206997	ERX3120117	ERR3046527	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046527/ERR3046527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046527/ERR3046527_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046527/IfmP15_S74_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046527/IfmP15_S74_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046527	
PRJEB30615	SAMEA5207112	ERX3120242	ERR3046652	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046652/ERR3046652.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046652/R_2017_08_23_11_57_39_user_1PG-41-wseB1Parkinson.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046652	
PRJEB30615	SAMEA5206998	ERX3120118	ERR3046528	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046528/ERR3046528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046528/ERR3046528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046528/IfmP16_S86_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046528/IfmP16_S86_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046528	
PRJEB30615	SAMEA5207113	ERX3120243	ERR3046653	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046653/ERR3046653.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046653/R_2017_08_24_11_55_05_user_1PG-42-wseC1Parkinson.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046653	
PRJEB30615	SAMEA5207001	ERX3120121	ERR3046531	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046531/ERR3046531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046531/ERR3046531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046531/IfmP19_S22_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046531/IfmP19_S22_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046531	
PRJEB30615	SAMEA5207003	ERX3120123	ERR3046533	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046533/ERR3046533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046533/ERR3046533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046533/IfmP21_S51_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046533/IfmP21_S51_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046533	
PRJEB30615	SAMEA5207008	ERX3120128	ERR3046538	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046538/ERR3046538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046538/ERR3046538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046538/IfmP26_S16_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046538/IfmP26_S16_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046538	
PRJEB30615	SAMEA5207009	ERX3120129	ERR3046539	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046539/ERR3046539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046539/ERR3046539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046539/IfmP27_S28_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046539/IfmP27_S28_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046539	
PRJEB30615	SAMEA5207012	ERX3120132	ERR3046542	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046542/ERR3046542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046542/ERR3046542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046542/IfmP30_S64_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046542/IfmP30_S64_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046542	
PRJEB30615	SAMEA5207015	ERX3120135	ERR3046545	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046545/ERR3046545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046545/ERR3046545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046545/IfmP33_S5_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046545/IfmP33_S5_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046545	
PRJEB30615	SAMEA5207019	ERX3120139	ERR3046549	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046549/ERR3046549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046549/ERR3046549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046549/IfmP37_S53_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046549/IfmP37_S53_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046549	
PRJEB30615	SAMEA5207022	ERX3120142	ERR3046552	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046552/ERR3046552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046552/ERR3046552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046552/IfmK39_S77_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046552/IfmK39_S77_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046552	
PRJEB30615	SAMEA5207023	ERX3120143	ERR3046553	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046553/ERR3046553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046553/ERR3046553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046553/IfmK40_S89_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046553/IfmK40_S89_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046553	
PRJEB30615	SAMEA5207024	ERX3120144	ERR3046554	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046554/ERR3046554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046554/ERR3046554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046554/IfmK41_S6_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046554/IfmK41_S6_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046554	
PRJEB30615	SAMEA5207025	ERX3120145	ERR3046555	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046555/ERR3046555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046555/ERR3046555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046555/IfmK42_S18_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046555/IfmK42_S18_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046555	
PRJEB30615	SAMEA5207027	ERX3120147	ERR3046557	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046557/ERR3046557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046557/ERR3046557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046557/IfmK44_S42_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046557/IfmK44_S42_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046557	
PRJEB30615	SAMEA5207032	ERX3120152	ERR3046562	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046562/ERR3046562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046562/ERR3046562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046562/IfmK49_S7_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046562/IfmK49_S7_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046562	
PRJEB30615	SAMEA5207040	ERX3120160	ERR3046570	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046570/ERR3046570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046570/ERR3046570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046570/IfmK57_S60_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046570/IfmK57_S60_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046570	
PRJEB30615	SAMEA5207042	ERX3120162	ERR3046572	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046572/ERR3046572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046572/ERR3046572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046572/IfmK59_S72_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046572/IfmK59_S72_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046572	
PRJEB30615	SAMEA5207048	ERX3120168	ERR3046578	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046578/ERR3046578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046578/ERR3046578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046578/IfmP02_S13_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046578/IfmP02_S13_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046578	
PRJEB30615	SAMEA5207051	ERX3120171	ERR3046581	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046581/ERR3046581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046581/ERR3046581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046581/IfmP05_S49_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046581/IfmP05_S49_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046581	
PRJEB30615	SAMEA5207053	ERX3120173	ERR3046583	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046583/ERR3046583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046583/ERR3046583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046583/IfmP07_S73_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046583/IfmP07_S73_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046583	
PRJEB30615	SAMEA5207067	ERX3120187	ERR3046597	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046597/ERR3046597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046597/ERR3046597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046597/IfmP21_S51_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046597/IfmP21_S51_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046597	
PRJEB30615	SAMEA5207072	ERX3120192	ERR3046602	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046602/ERR3046602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046602/ERR3046602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046602/IfmP26_S16_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046602/IfmP26_S16_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046602	
PRJEB30615	SAMEA5207077	ERX3120197	ERR3046607	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046607/ERR3046607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046607/ERR3046607_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046607/IfmP31_S94_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046607/IfmP31_S94_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046607	
PRJEB30615	SAMEA5207079	ERX3120199	ERR3046609	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046609/ERR3046609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046609/ERR3046609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046609/IfmP33_S5_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046609/IfmP33_S5_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046609	
PRJEB30615	SAMEA5207082	ERX3120202	ERR3046612	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046612/ERR3046612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046612/ERR3046612_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046612/IfmP36_S41_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046612/IfmP36_S41_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046612	
PRJEB30615	SAMEA5207083	ERX3120203	ERR3046613	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046613/ERR3046613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046613/ERR3046613_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046613/IfmP37_S53_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046613/IfmP37_S53_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046613	
PRJEB30615	SAMEA5207087	ERX3120207	ERR3046617	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046617/ERR3046617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046617/ERR3046617_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046617/IfmK40_S89_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046617/IfmK40_S89_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046617	
PRJEB30615	SAMEA5207090	ERX3120210	ERR3046620	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046620/ERR3046620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046620/ERR3046620_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046620/IfmK43_S30_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046620/IfmK43_S30_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046620	
PRJEB30615	SAMEA5207093	ERX3120213	ERR3046623	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046623/ERR3046623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046623/ERR3046623_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046623/IfmK46_S66_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046623/IfmK46_S66_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046623	
PRJEB30615	SAMEA5207098	ERX3120218	ERR3046628	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046628/ERR3046628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046628/ERR3046628_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046628/IfmK51_S31_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046628/IfmK51_S31_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046628	
PRJEB30615	SAMEA5207103	ERX3120223	ERR3046633	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046633/ERR3046633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046633/ERR3046633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046633/IfmK56_S91_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046633/IfmK56_S91_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046633	
PRJEB30615	SAMEA5207110	ERX3120230	ERR3046640	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046640/ERR3046640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046640/ERR3046640_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046640/IfmK63_S80_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046640/IfmK63_S80_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046640	
PRJEB30615	SAMEA5207114	ERX3120244	ERR3046654	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046654/ERR3046654.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046654/R_2017_08_25_11_35_57_user_1PG-43-wseD1Parkinson.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046654	
